0	3.76703E-7	5.04037	6.84293	31.9307	1182	420	591	155
0	3.76703E-7	250.184	2.03195	4.38242	731	266	363	88
0	3.76703E-7	2.93694	23.1546	88.2897	455	172	222	52
0	3.76703E-7	251.919	21.9967	119.973	1645	607	837	176
0	3.76703E-7	3.06037	50.09	102.155	1053	395	532	113
0	3.76703E-7	248.028	47.0293	142	934	338	469	114
0	3.76703E-7	3.80117	78.9634	46.8907	1250	491	620	125
0	3.76703E-7	249.089	74.1009	234.141	1674	624	842	188
0	3.76703E-7	5.98225	87.1327	115.058	1787	643	903	217
0	3.76703E-7	246.908	112.968	178.922	3154	1153	1611	350
0	3.76703E-7	8.95715	122.03	69.9306	2758	992	1417	316
0	3.76703E-7	4.00823	120.194	23.1816	769	282	380	92
0	3.76703E-7	252.867	127.015	49.6684	1622	577	807	190
0	3.76703E-7	244.871	118.833	206.915	3171	1126	1606	383
0	3.76703E-7	248.004	145.889	51.09	2408	875	1225	274
0	3.76703E-7	6.84928	156.902	124.932	1071	396	545	119
0	3.76703E-7	249.983	164.814	15.9138	733	281	364	74
0	3.76703E-7	251.984	179.771	130.885	739	277	371	81
0	3.76703E-7	2.89166	208.045	99.7192	1826	700	901	183
0	3.76703E-7	251.933	210.972	180.922	1261	487	628	121
0	3.76703E-7	7.03317	237.304	48.1711	891	350	449	71
0	3.76703E-7	0.16344	238.174	192.045	1054	401	525	112
0	3.76703E-7	8.02797	237.946	81.0276	1054	395	534	110
0	3.76703E-7	4.97491	252.901	167.89	901	330	454	105
0	3.76703E-7	9.02846	93.9861	192.102	1501	556	750	171
0	3.76703E-7	8.91968	16.9783	219.947	799	299	403	82
0	3.76703E-7	11.9633	15.0881	254.129	1984	748	986	226
0	3.76703E-7	10.0413	37.9276	192.011	909	332	456	111
0	3.76703E-7	12.0535	45.8333	145.878	591	226	293	63
0	3.76703E-7	12.9907	106.078	43.9622	1456	529	740	168
0	3.76703E-7	10.6827	155.765	160.654	804	282	405	104
0	3.76703E-7	10.8034	220.014	242.065	753	262	374	102
0	3.76703E-7	13.9089	143.957	100.809	675	253	348	68
0	3.76703E-7	12.8686	35.0561	72.6934	420	160	209	42
0	3.76703E-7	13.9113	105.169	1.91717	712	267	359	75
0	3.76703E-7	17.0717	65.1076	89.1611	1270	465	647	132
0	3.76703E-7	15.8935	142.062	185.948	1065	398	539	107
0	3.76703E-7	16.815	145.796	244.852	1024	385	527	98
0	3.76703E-7	19.182	198.177	210.135	1009	371	511	108
0	3.76703E-7	22.1072	69.0079	173.966	2476	900	1279	270
0	3.76703E-7	19.0255	178.814	250.979	671	262	340	60
0	3.76703E-7	14.6865	245.731	235.686	68	25	34	8
0	3.76703E-7	23.0214	247.039	129.168	1269	460	640	155
0	3.76703E-7	22.6225	129.742	246.798	785	308	390	70
0	3.76703E-7	23.9852	39.1608	211.016	691	263	350	70
0	3.76703E-7	25.1604	101.156	148.086	1616	609	805	183
0	3.76703E-7	25.1172	178.006	110.066	1630	608	815	184
0	3.76703E-7	24.8904	209.882	233.784	908	342	460	91
