0	1.07429E-10	4.00328	1.00164	247.993	610	213	271	126
0	1.07429E-10	250.98	34.9831	184.014	650	188	308	154
0	1.07429E-10	253.997	73.0023	213.99	873	288	374	211
0	1.07429E-10	252.007	76.0011	88.992	875	280	389	202
0	1.07429E-10	4.9925	83.9608	23.9907	536	149	279	107
0	1.07429E-10	252.021	91.0147	32.9886	618	183	276	152
0	1.07429E-10	2.97379	129.022	158.974	542	172	245	117
0	1.07429E-10	1.94152	129.971	51.0032	620	210	256	149
0	1.07429E-10	252.003	136.015	251.983	731	223	339	165
0	1.07429E-10	5.01851	148.987	181.004	541	174	249	117
0	1.07429E-10	252.008	167.004	225.038	268	82	114	68
0	1.07429E-10	250.983	168.007	143.002	416	132	189	95
0	1.07429E-10	253.015	179.976	221.994	337	119	146	68
0	1.07429E-10	255.988	195.012	182.003	651	234	280	134
0	1.07429E-10	250.981	204.977	72.9579	901	310	366	202
0	1.07429E-10	2.99603	212.009	112.003	754	253	342	154
0	1.07429E-10	5.98513	210.019	248.993	546	172	246	116
0	1.07429E-10	3.99201	244.967	164.987	758	232	345	173
0	1.07429E-10	6.01064	198.005	165.998	563	183	262	118
0	1.07429E-10	7.0278	234.012	230.017	826	241	405	180
0	1.07429E-10	9.00581	20.0029	227.999	1045	331	497	211
0	1.07429E-10	9.00145	193.004	115	1367	449	641	277
0	1.07429E-10	5.98245	38.9562	17.0789	114	33	54	27
0	1.07429E-10	7	44	204	307	96	133	78
0	1.07429E-10	9.00934	187.008	15.9987	759	256	334	161
0	1.07429E-10	9.01689	193.022	44.0316	960	315	424	209
0	1.07429E-10	11.998	82.9952	46.9911	1469	459	645	359
0	1.07429E-10	10.9737	141.966	37.9753	656	199	301	147
0	1.07429E-10	11.0043	94.0108	84.0022	463	140	216	107
0	1.07429E-10	11.9979	186.994	61.9936	942	277	432	233
0	1.07429E-10	14.9877	16.9959	191.981	730	238	323	169
0	1.07429E-10	15.9867	46.9987	39.9933	768	249	340	163
0	1.07429E-10	15.9854	14.9602	12.9881	773	256	330	168
0	1.07429E-10	18.018	141.007	86.9984	622	187	287	136
0	1.07429E-10	18.9725	189.991	217.985	957	309	424	213
0	1.07429E-10	17.9642	235.985	151.977	615	232	243	140
0	1.07429E-10	19	164.997	228.985	749	217	356	175
0	1.07429E-10	19.0169	223.014	20.0012	828	275	385	168
0	1.07429E-10	19.0154	174.027	93.0115	262	91	116	53
0	1.07429E-10	24.0089	35.0234	103.01	905	297	409	193
0	1.07429E-10	22	103.003	30.003	333	100	150	83
0	1.07429E-10	24.9424	115.992	147.941	846	272	367	192
0	1.07429E-10	23.0123	170.999	76.0015	667	206	294	154
0	1.07429E-10	24.0067	59.0027	102.999	750	236	346	168
0	1.07429E-10	23.9919	184.008	53.9951	623	206	256	150
0	1.07429E-10	25.0184	239.021	109.997	1420	429	677	304
0	1.07429E-10	24.9853	161.994	58.9706	549	158	264	120
0	1.07429E-10	24.9705	240.002	5.00741	551	162	274	107
0	1.07429E-10	26.0093	4.02425	58.0224	542	168	250	119
0	1.07429E-10	27.9864	122.018	46.0148	887	279	390	208
0	1.07429E-10	27.0123	246.979	190.994	652	210	303	139
0	1.07429E-10	24	46	117	65	15	33	17
0	1.07429E-10	30.0014	20.0082	49.9972	733	233	340	156
0	1.07429E-10	30.9862	80.0034	37.9816	882	247	422	200
0	1.07429E-10	30.9771	201.986	199.986	656	194	313	146
0	1.07429E-10	29.9766	87.9971	224.991	341	109	160	72
0	1.07429E-10	31.9988	91.0012	194.993	876	310	378	186
0	1.07429E-10	31.9885	170.003	164.993	873	275	407	191
0	1.07429E-10	29	32	216	65	15	33	17
0	1.07429E-10	30	9	121	65	23	29	13
0	1.07429E-10	33.9855	85.9955	140.02	902	278	418	200
0	1.07429E-10	33.0167	166.021	110.995	419	121	193	105
0	1.07429E-10	36.9926	26.9815	34.976	541	173	253	115
0	1.07429E-10	35	91	242	307	87	152	68
0	1.07429E-10	36.9988	102.004	101.002	824	261	379	184
0	1.07429E-10	35.0205	135.991	173	341	98	171	72
0	1.07429E-10	40.0026	71.9987	178.987	759	250	328	174
0	1.07429E-10	40	81.0011	15.0148	948	270	477	198
0	1.07429E-10	40.9787	151.981	157.983	752	232	345	175
0	1.07429E-10	40.02	175.995	98.0015	650	191	310	149
0	1.07429E-10	39.0664	9.04527	1.04527	338	113	154	64
0	1.07429E-10	40.0326	118.048	17.0283	467	141	210	109
0	1.07429E-10	42.9946	176.003	206.031	739	244	319	171
0	1.07429E-10	41.0225	170	55.9807	317	96	156	59
0	1.07429E-10	44.0151	27.0137	91.0028	731	209	355	166
0	1.07429E-10	43.9973	55.9904	252.999	734	228	328	174
0	1.07429E-10	42.0217	255.049	114.005	186	68	77	39
0	1.07429E-10	46.9806	224.973	172.975	877	256	426	192
0	1.07429E-10	46.0035	13.0036	191.007	570	174	273	118
0	1.07429E-10	46.9574	23.9982	145.976	553	170	253	117
0	1.07429E-10	45.015	156.997	144.012	333	100	153	80
0	1.07429E-10	46	114.007	255.007	286	92	121	73
0	1.07429E-10	47.0037	136.981	213.002	537	168	246	123
0	1.07429E-10	45.997	208.979	181.024	336	102	145	84
0	1.07429E-10	50.9828	84.9894	241.008	756	240	367	149
0	1.07429E-10	51.9799	234	53.0047	655	218	291	139
0	1.07429E-10	51.987	85.0065	152.008	615	210	279	126
0	1.07429E-10	55.0077	115.015	139.995	661	205	285	159
0	1.07429E-10	54.0094	151.994	253.991	545	169	247	120
0	1.07429E-10	54.9808	160.973	126.973	730	238	343	149
0	1.07429E-10	54.9506	23.9276	234.96	622	189	269	149
0	1.07429E-10	54.9905	226.005	28.0222	966	281	446	220
0	1.07429E-10	57.0304	106.005	24.9881	757	233	345	178
0	1.07429E-10	56	172	118	283	102	121	60
0	1.07429E-10	59.9737	112.994	241.987	963	321	419	209
0	1.07429E-10	60.0108	46.9846	69.9954	653	198	321	131
0	1.07429E-10	59.9695	67.9748	98.9695	755	234	342	178
0	1.07429E-10	61.0074	113	206.997	944	310	439	195
0	1.07429E-10	61.9837	208.989	3.00649	615	186	288	140
0	1.07429E-10	63.0228	54.0126	191.03	882	262	410	204
0	1.07429E-10	63.9893	132.997	51.9754	656	194	320	137
0	1.07429E-10	65.0107	1.9969	147.988	660	216	290	145
0	1.07429E-10	64.9946	14.0146	21.9841	762	238	372	144
0	1.07429E-10	66.0061	169.987	238.999	828	235	406	181
0	1.07429E-10	69.0178	45.0204	100.004	738	214	342	175
0	1.07429E-10	69.99	151.963	90.9888	909	298	385	210
0	1.07429E-10	69.9942	252.003	33.0175	343	116	164	63
0	1.07429E-10	74.0161	82.0113	91.0071	1439	465	654	298
0	1.07429E-10	71.0632	165.009	254.051	338	91	169	72
0	1.07429E-10	72.9979	227	128.006	973	289	445	230
0	1.07429E-10	72.9651	14.9825	57.0152	468	148	213	97
0	1.07429E-10	72.9757	44.0075	17.9944	540	156	257	120
0	1.07429E-10	74.9883	101.983	85.9876	1387	466	613	290
0	1.07429E-10	72.9985	115.014	51.9893	659	204	310	137
0	1.07429E-10	70.982	155.964	136.991	334	111	146	77
0	1.07429E-10	73.015	50.9981	131.998	533	163	257	112
0	1.07429E-10	75.0093	122.004	77.9767	1081	326	502	247
0	1.07429E-10	76.9908	176	44.9814	768	241	330	182
0	1.07429E-10	76.9966	185.009	139.997	874	293	385	195
0	1.07429E-10	80.9888	33.9866	41.0033	898	277	415	203
0	1.07429E-10	81.0137	64.0103	82	886	281	404	189
0	1.07429E-10	80.9823	185.99	197.988	1071	364	489	218
0	1.07429E-10	81.0093	161.993	51.9963	545	172	260	108
0	1.07429E-10	82.9959	189.001	37.0055	728	230	330	168
0	1.07429E-10	83.0331	25.0362	81.018	336	96	158	78
0	1.07429E-10	84.9829	27.9715	167.992	539	181	243	104
0	1.07429E-10	85.9986	156.999	1.00411	728	200	365	161
0	1.07429E-10	85.9837	224.982	250.987	614	177	300	137
0	1.07429E-10	89.0194	41.9963	80.995	838	273	379	174
0	1.07429E-10	89.9956	139.996	240.007	1145	334	580	231
0	1.07429E-10	90.0205	247.031	2.99881	888	262	407	206
0	1.07429E-10	93.0047	17.0016	143.992	1256	400	562	286
0	1.07429E-10	92.9976	177.996	208.995	828	251	397	177
0	1.07429E-10	90.9516	132.93	159.979	199	64	71	51
0	1.07429E-10	92.9823	7.98941	238.979	565	178	265	122
0	1.07429E-10	94.9907	168.988	190.961	653	195	317	136
0	1.07429E-10	92.029	225.022	14.0145	138	35	70	33
0	1.07429E-10	94.9804	238.985	237.976	612	196	264	152
0	1.07429E-10	95.0065	184.996	87.987	462	162	204	96
0	1.07429E-10	97.9931	22.9885	96.9828	877	281	405	184
0	1.07429E-10	98.0031	33.98	11.9969	651	221	278	152
0	1.07429E-10	99.0211	71.0191	11.0337	971	281	417	249
0	1.07429E-10	98.9772	35.9725	193.968	619	188	299	128
0	1.07429E-10	100.011	107.016	231.036	755	248	334	164
0	1.07429E-10	99.9805	122.993	227.018	567	169	285	108
0	1.07429E-10	101.041	28.0242	59.0612	546	174	251	114
0	1.07429E-10	101.997	108.006	12.0111	913	282	408	208
0	1.07429E-10	101.985	17	5.99229	659	210	287	151
0	1.07429E-10	102.982	44.9907	110.968	986	306	431	234
0	1.07429E-10	104.013	65.0071	83.0123	1150	383	490	267
0	1.07429E-10	103.991	166.011	108.972	536	172	258	106
0	1.07429E-10	104.989	4.99864	134.003	733	227	343	160
0	1.07429E-10	103.983	14.9927	207.005	413	123	183	107
0	1.07429E-10	106.001	203.995	253.993	750	202	372	176
0	1.07429E-10	107.01	211.983	231.007	1087	337	510	222
0	1.07429E-10	108.991	223.003	148.003	875	287	384	203
0	1.07429E-10	107.996	12.9925	103.987	534	168	239	127
0	1.07429E-10	108.994	183.963	104.996	466	142	226	95
0	1.07429E-10	110.995	138.026	248.029	656	209	299	140
0	1.07429E-10	109.995	167.045	147.998	419	148	185	86
0	1.07429E-10	112.99	196.002	34.0019	1081	332	515	225
0	1.07429E-10	112.98	16.9796	25.9944	544	175	232	131
0	1.07429E-10	113	47.0082	157.005	729	239	328	162
0	1.07429E-10	111.015	148.035	143.023	353	126	154	62
0	1.07429E-10	113.995	166.008	179.006	1144	374	513	257
0	1.07429E-10	113.996	15.9887	174.986	709	235	305	166
0	1.07429E-10	115.007	63.0129	234.035	552	176	245	121
0	1.07429E-10	115.992	78.001	104.963	962	314	420	210
0	1.07429E-10	114.021	87.0209	191.004	292	92	128	67
0	1.07429E-10	116.988	108.007	56.9833	1170	378	496	265
0	1.07429E-10	117.978	7.0012	245.981	886	279	370	224
0	1.07429E-10	117.998	206.991	62.9939	1466	452	672	339
0	1.07429E-10	117.989	236.005	40.9945	728	206	344	178
0	1.07429E-10	119.017	107.968	23.9827	465	140	233	90
0	1.07429E-10	120.002	8.0046	120.003	871	274	383	214
0	1.07429E-10	120.011	156.98	24.995	630	198	284	129
0	1.07429E-10	120.997	190.995	80.9962	1039	319	487	233
0	1.07429E-10	120.016	253.003	143.992	875	263	400	212
0	1.07429E-10	121.982	62.981	67.9894	955	298	446	202
0	1.07429E-10	121.016	126.015	161	619	184	290	137
0	1.07429E-10	119.97	238.964	103.938	336	107	160	69
0	1.07429E-10	123.014	100.001	40.0014	734	222	351	161
0	1.07429E-10	123.965	164.004	216.028	772	257	337	159
0	1.07429E-10	125.002	237.992	183.003	1256	365	600	282
0	1.07429E-10	125.003	173.007	56	908	308	381	211
0	1.07429E-10	124.018	196.993	224.014	572	176	261	127
0	1.07429E-10	126.006	231.995	211.986	883	280	402	194
0	1.07429E-10	125.997	75.9575	86.989	749	236	315	178
0	1.07429E-10	125.99	106.021	106.997	629	208	262	139
0	1.07429E-10	127.991	31.0037	111.994	541	159	249	125
0	1.07429E-10	128.993	61.989	215.982	743	241	330	156
0	1.07429E-10	127.998	190.007	160.994	874	273	400	201
0	1.07429E-10	126.015	228.994	17.015	334	104	149	81
0	1.07429E-10	128.971	93.983	231	420	144	176	91
0	1.07429E-10	131.995	43.0023	221.001	875	273	387	211
0	1.07429E-10	131.994	86.9877	164.013	898	282	435	181
0	1.07429E-10	131.987	17.9907	243.002	535	181	244	110
0	1.07429E-10	133.997	100.979	80.9973	731	237	329	165
0	1.07429E-10	133.017	175.991	203.94	239	88	92	53
0	1.07429E-10	135.011	224.019	44.0061	660	194	283	173
0	1.07429E-10	136.015	95.0092	62.0291	653	206	294	152
0	1.07429E-10	134	121	138	331	105	154	72
0	1.07429E-10	138.001	19.9769	175.002	653	204	308	136
0	1.07429E-10	139.972	75.9688	117.959	1268	404	564	282
0	1.07429E-10	139.973	25.0082	147.008	737	215	347	168
0	1.07429E-10	139.005	120.008	198.005	655	214	286	149
0	1.07429E-10	138	222.024	207.017	537	170	247	118
0	1.07429E-10	141.997	50.0069	77.0115	877	252	435	184
0	1.07429E-10	142.003	108.991	227.992	883	282	372	218
0	1.07429E-10	140.961	176.007	151.968	569	188	259	120
0	1.07429E-10	142	80	9	645	189	301	155
0	1.07429E-10	142	211.976	95.9944	536	163	244	126
0	1.07429E-10	144.012	13.0082	70	730	226	329	172
0	1.07429E-10	145.999	210.019	58.0167	1089	335	496	244
0	1.07429E-10	143.053	137.018	53.0237	173	55	73	41
0	1.07429E-10	145.994	254.994	202.013	536	177	243	116
0	1.07429E-10	148.001	176.998	113.013	836	253	390	182
0	1.07429E-10	148.011	197.016	115.032	614	195	284	135
0	1.07429E-10	149.966	42.9877	144.991	652	198	307	144
0	1.07429E-10	147.967	164.984	75.9727	183	66	75	42
0	1.07429E-10	151.002	95.9999	117.013	619	189	292	129
0	1.07429E-10	153.025	148.01	250.03	882	259	431	186
0	1.07429E-10	152.972	155.98	171.982	757	258	346	153
0	1.07429E-10	152.007	196	9.99628	538	173	248	117
0	1.07429E-10	152.994	149.004	108.989	552	182	223	135
0	1.07429E-10	152.073	179.051	204.996	234	79	116	39
0	1.07429E-10	156.014	55.0175	204.007	1379	445	630	300
0	1.07429E-10	154.995	176.982	139.987	825	238	415	172
0	1.07429E-10	157	75.033	215.981	953	301	430	209
0	1.07429E-10	156.017	88.0121	82.0169	414	129	177	108
0	1.07429E-10	159.011	48.0112	66.9925	1073	361	462	250
0	1.07429E-10	158.001	241.007	213.997	750	222	348	180
0	1.07429E-10	157.993	255.996	25.0087	468	151	216	94
0	1.07429E-10	159.988	176.98	234.998	652	190	309	150
0	1.07429E-10	162.013	144.005	23.9897	880	251	430	188
0	1.07429E-10	162	221	214	459	137	212	110
0	1.07429E-10	166.005	126.008	12.9966	1482	495	659	312
0	1.07429E-10	165.993	35.0014	102.997	726	209	355	162
0	1.07429E-10	161.967	34.9017	166.967	61	25	29	7
0	1.07429E-10	168.994	141.994	229.996	1369	454	606	309
0	1.07429E-10	169.006	128.005	37.0154	647	194	315	138
0	1.07429E-10	169.006	153.024	91.9797	552	171	254	117
0	1.07429E-10	171.989	174.997	73.989	2122	637	949	503
0	1.07429E-10	170.988	28.9877	208.01	897	267	429	201
0	1.07429E-10	169.995	70.9815	247.012	652	211	321	114
0	1.07429E-10	168.966	238.971	7.97102	414	125	186	103
0	1.07429E-10	169.99	60.9806	192.976	413	139	193	81
0	1.07429E-10	171.003	105.009	29.0139	649	210	304	135
0	1.07429E-10	172.013	120.013	158.023	547	188	227	117
0	1.07429E-10	172.021	185.013	213	711	235	318	156
0	1.07429E-10	170.995	191.99	39.0073	414	138	180	96
0	1.07429E-10	172.993	11.9988	162.993	870	281	403	186
0	1.07429E-10	172.09	67.0449	93.0112	90	24	39	26
0	1.07429E-10	176.009	84.0155	113.019	654	210	298	137
0	1.07429E-10	176	2	239	339	114	166	59
0	1.07429E-10	177.992	80.9788	128.998	613	201	279	133
0	1.07429E-10	177.982	97.0122	67.9856	901	293	429	179
0	1.07429E-10	178.002	141.013	173.993	541	168	274	99
0	1.07429E-10	177.984	168.961	212.97	568	180	251	137
0	1.07429E-10	181.01	135.994	132.015	1367	460	634	273
0	1.07429E-10	182.983	9.97755	4.9608	546	159	256	120
0	1.07429E-10	185.994	35.9877	184.014	729	212	342	175
0	1.07429E-10	186.016	181.007	202.031	622	194	287	128
0	1.07429E-10	187	243.009	198.99	903	262	427	206
0	1.07429E-10	187	29.9952	205.002	614	193	275	146
0	1.07429E-10	188	222.987	134.009	754	248	340	166
0	1.07429E-10	189.012	42.0083	247.971	735	217	326	182
0	1.07429E-10	187	54.989	231.016	182	58	83	41
0	1.07429E-10	190.009	167.018	111.011	833	253	378	192
0	1.07429E-10	189.99	42.0001	8.983	417	125	195	93
0	1.07429E-10	189.995	251	138.992	610	210	270	130
0	1.07429E-10	192.021	21.011	140.014	730	215	357	158
0	1.07429E-10	191.018	80.9949	108.01	389	120	177	92
0	1.07429E-10	192.983	242.977	33.9845	654	191	310	146
0	1.07429E-10	195.004	24.9987	56.9907	753	234	354	165
0	1.07429E-10	194.011	204.998	232.004	825	248	379	197
0	1.07429E-10	195.021	85.0159	6.02653	753	228	331	194
0	1.07429E-10	195.017	152.002	68.9963	540	168	247	125
0	1.07429E-10	195.012	32.009	28.003	334	104	142	88
0	1.07429E-10	196.986	58.0096	69.0072	416	138	205	73
0	1.07429E-10	197.99	242.992	105.987	1250	368	568	314
0	1.07429E-10	197.005	109.002	164.01	610	196	272	142
0	1.07429E-10	197.028	132.03	7.0093	537	165	236	134
0	1.07429E-10	198.015	162.017	222.001	752	246	346	160
0	1.07429E-10	198.982	162	5.98893	541	178	223	140
0	1.07429E-10	198	227	8	65	16	39	10
0	1.07429E-10	203.009	28.0169	240.004	536	181	233	118
0	1.07429E-10	203.989	250.985	241.987	756	252	335	169
0	1.07429E-10	204.008	74.0233	230.012	731	216	349	165
0	1.07429E-10	204.996	108.976	7.97691	735	254	320	161
0	1.07429E-10	203.006	193.991	163.997	341	103	160	78
0	1.07429E-10	205.996	211.004	10.9934	753	237	356	160
0	1.07429E-10	207.02	77.0185	85.0426	543	160	260	119
0	1.07429E-10	207.994	162.022	184.998	1074	327	505	236
0	1.07429E-10	207.985	89.9963	138.972	547	156	247	133
0	1.07429E-10	208.996	126.007	237.014	569	186	241	135
0	1.07429E-10	209.986	18.9808	57.9972	728	202	343	183
0	1.07429E-10	210.983	144.98	115.987	898	283	407	208
