0	2.59952E-7	251.978	248.82	226.953	4135	1506	2069	470
0	2.59952E-7	255.155	15.1845	3.15769	1892	687	975	200
0	2.59952E-7	2.04424	30.0778	78.9495	781	299	387	85
0	2.59952E-7	5.13098	31.0498	230.038	1707	635	836	212
0	2.59952E-7	4.20171	34.0862	143.091	844	315	428	90
0	2.59952E-7	3.12248	46.2786	181.248	664	249	338	66
0	2.59952E-7	253.834	55.8637	45.774	657	247	331	68
0	2.59952E-7	3.14578	75.9244	40.9411	539	190	273	65
0	2.59952E-7	4.81954	77.7828	228.878	687	261	340	76
0	2.59952E-7	6.17002	81.0824	100.106	1515	547	760	178
0	2.59952E-7	252.98	78.0762	146.852	453	174	225	48
0	2.59952E-7	3.16361	103.974	29.0767	900	336	447	103
0	2.59952E-7	0.82367	109.799	252.729	878	335	436	93
0	2.59952E-7	249.19	116.989	213.032	1942	715	960	233
0	2.59952E-7	253.196	137.032	22.061	673	245	335	79
0	2.59952E-7	7.18343	141.997	4.25247	736	265	370	90
0	2.59952E-7	3.17381	172.278	93.037	606	229	304	65
0	2.59952E-7	4.07546	174.099	201.125	809	296	404	94
0	2.59952E-7	249.034	179.998	76.9246	865	319	431	95
0	2.59952E-7	249.911	182.918	42.0015	758	271	380	90
0	2.59952E-7	4.88173	194.061	107.939	1408	493	719	161
0	2.59952E-7	2.05894	212.97	59.946	2102	784	1069	222
0	2.59952E-7	6.98521	244.866	99.9296	689	252	334	81
0	2.59952E-7	251.012	245.975	129.971	1410	543	697	152
0	2.59952E-7	8.95607	113.811	237.899	737	267	362	92
0	2.59952E-7	11.9828	114.945	120.987	1963	748	984	202
0	2.59952E-7	6.93202	132.04	51.9622	403	146	203	49
0	2.59952E-7	11.9668	214.883	136.97	547	201	278	61
0	2.59952E-7	11.2564	199.445	138.21	388	146	194	42
0	2.59952E-7	15.092	26.1371	29.0716	1222	455	624	124
0	2.59952E-7	13.9936	228.773	120.894	1147	420	577	139
0	2.59952E-7	12.9332	248.701	149.636	378	152	189	33
0	2.59952E-7	14.8956	165.684	6.70765	389	143	193	47
0	2.59952E-7	18.0164	203.895	242.074	1558	572	783	177
0	2.59952E-7	17.9337	40.0774	69.1366	1003	361	507	115
0	2.59952E-7	17.1004	54.9178	229.131	682	254	342	72
0	2.59952E-7	15.6409	153.927	216.948	289	104	147	36
0	2.59952E-7	17.1635	211.093	182.836	843	302	424	97
0	2.59952E-7	21.9038	210.13	96.1951	1596	583	816	166
0	2.59952E-7	19.7072	141.785	33.78	851	324	428	84
0	2.59952E-7	17.5079	139.445	77.3438	130	53	64	11
0	2.59952E-7	22.7773	187.841	57.9804	1137	428	570	124
0	2.59952E-7	22.1302	57.0993	178.139	566	213	289	51
0	2.59952E-7	22.1617	114.124	18.0857	720	274	369	68
0	2.59952E-7	25.1603	71.9315	38.0591	672	255	340	61
0	2.59952E-7	25.8151	207.851	10.8149	1103	413	550	123
0	2.59952E-7	24.7924	18.6832	46.8233	1031	371	524	118
0	2.59952E-7	27.8257	60.932	16.0907	1593	572	797	189
0	2.59952E-7	25.9692	227.905	179.098	829	286	430	98
0	2.59952E-7	28.7034	193.874	220.682	1558	579	809	149
0	2.59952E-7	30.8134	40.8874	174.767	1841	672	921	214
0	2.59952E-7	28.6021	22.2201	199.273	683	251	334	78
0	2.59952E-7	28.0638	67.0808	201.154	740	286	374	72
0	2.59952E-7	27.7696	118.056	143.743	346	139	167	37
0	2.59952E-7	32.1431	63.2954	102.316	741	277	372	79
0	2.59952E-7	32.9775	184.038	120.025	1214	450	609	139
0	2.59952E-7	33.0479	208.065	161.994	1579	583	806	170
0	2.59952E-7	33.965	242.031	3.02967	1068	398	537	116
0	2.59952E-7	36.2242	94.1117	129.077	2319	838	1155	284
0	2.59952E-7	34.9461	149.115	232.894	1162	423	589	131
0	2.59952E-7	35.9638	176.041	199.852	2664	968	1346	300
0	2.59952E-7	33.1118	51.0933	160.129	428	157	215	47
0	2.59952E-7	36.0884	172.03	74.9985	2369	881	1200	254
0	2.59952E-7	37.1783	136.122	204.109	1702	606	865	203
0	2.59952E-7	35.0625	217.805	81.0795	714	250	358	94
0	2.59952E-7	38.9979	238.83	129.038	1845	678	928	208
0	2.59952E-7	34.8839	9.04384	86.0011	816	296	416	89
0	2.59952E-7	35.9043	59.8487	252.001	702	269	347	72
0	2.59952E-7	38.0433	99.0403	13.028	1840	677	940	190
0	2.59952E-7	35.8916	23.0513	230.792	356	128	179	44
0	2.59952E-7	38.9014	87.0751	101.905	1145	407	574	146
0	2.59952E-7	38.6921	237.829	107.769	854	302	431	107
0	2.59952E-7	38.1526	241.076	205.038	535	196	279	50
0	2.59952E-7	40.0366	176.986	45.0356	1541	576	775	167
0	2.59952E-7	38.9462	231.911	69.0253	895	303	453	120
0	2.59952E-7	40.9338	221.862	40.9174	1466	550	737	154
0	2.59952E-7	43.7617	34.8809	162.983	1221	450	621	133
0	2.59952E-7	44.1675	135.91	81.9915	1188	433	597	139
0	2.59952E-7	43.1342	251.139	158.053	858	322	434	94
0	2.59952E-7	43.9271	43.7675	214.964	954	361	480	105
0	2.59952E-7	42.9954	52.6627	84.8634	445	174	219	46
0	2.59952E-7	44.8588	158.783	201.031	450	164	224	58
